"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250502","2호선","구로디지털단지","59100","57753","20250505"
"20250502","분당선","구룡","4107","3773","20250505"
"20250502","중앙선","구리","9057","9688","20250505"
"20250502","9호선","구반포","2011","1782","20250505"
"20250502","6호선","구산","9270","6993","20250505"
"20250502","분당선","구성","7154","7455","20250505"
"20250502","2호선","구의(광진구청)","27434","26126","20250505"
"20250502","경인선","구일","7652","7278","20250505"
"20250502","3호선","구파발","24352","23568","20250505"
"20250502","중앙선","국수","838","896","20250505"
"20250502","9호선","국회의사당","18218","18833","20250505"
"20250502","7호선","군자(능동)","15955","12343","20250505"
"20250502","5호선","군자(능동)","12675","13760","20250505"
"20250502","경부선","군포","6835","6607","20250505"
"20250502","경춘선","굴봉산","232","239","20250505"
"20250502","5호선","굽은다리(강동구민회관앞)","10816","10339","20250505"
"20250502","경춘선","금곡","2015","1948","20250505"
"20250502","경의선","금릉","5702","5717","20250505"
"20250502","경부선","금정","28085","28990","20250505"
"20250502","경부선","금천구청","11777","11865","20250505"
"20250502","경의선","금촌","7905","7655","20250505"
"20250502","3호선","금호","8692","8171","20250505"
"20250502","분당선","기흥","10988","10326","20250505"
"20250502","5호선","길동","10129","10315","20250505"
"20250502","4호선","길음","23675","23237","20250505"
"20250502","경춘선","김유정","722","850","20250505"
"20250502","서해선","김포공항","3835","4744","20250505"
"20250502","9호선","김포공항","6223","10866","20250505"
"20250502","5호선","김포공항","13042","8240","20250505"
"20250502","공항철도 1호선","김포공항","9017","5455","20250505"
"20250502","5호선","까치산","30165","28691","20250505"
"20250502","2호선","낙성대(강감찬)","30172","27046","20250505"
"20250502","7호선","남구로","14318","15034","20250505"
"20250502","수인선","남동인더스파크","1918","2042","20250505"
"20250502","3호선","남부터미널(예술의전당)","32506","34189","20250505"
"20250502","7호선","남성","12203","11361","20250505"
"20250502","경부선","남영","9787","10228","20250505"
"20250502","8호선","남위례","8075","8134","20250505"
"20250502","경춘선","남춘천","5231","4442","20250505"
"20250502","4호선","남태령","1595","1553","20250505"
"20250502","8호선","남한산성입구(성남법원.검찰청)","15193","13501","20250505"
"20250502","7호선","내방","14969","14978","20250505"
"20250502","9호선","노들","6419","5354","20250505"
"20250502","경부선","노량진","9938","9278","20250505"
"20250502","9호선","노량진","28702","28329","20250505"
"20250502","4호선","노원","24849","28022","20250505"
"20250502","7호선","노원","23621","25767","20250505"
"20250502","3호선","녹번","16586","14704","20250505"
"20250502","6호선","녹사평(용산구청)","6249","6689","20250505"
"20250502","경원선","녹양","5057","4718","20250505"
"20250502","경원선","녹천","4901","3930","20250505"
"20250502","7호선","논현","19526","20662","20250505"
"20250502","경의선","능곡","5000","4773","20250505"
"20250502","8호선","단대오거리","13186","12258","20250505"
"20250502","수인선","달월","120","103","20250505"
"20250502","5호선","답십리","16922","15186","20250505"
"20250502","신림선","당곡","5290","5088","20250505"
"20250502","2호선","당산","20302","22574","20250505"
"20250502","9호선","당산","19684","18790","20250505"
"20250502","경부선","당정","6769","6373","20250505"
"20250502","일산선","대곡","10525","9322","20250505"
"20250502","과천선","대공원","10257","10328","20250505"
"20250502","7호선","대림(구로구청)","9605","9821","20250505"
"20250502","2호선","대림(구로구청)","26091","26457","20250505"
"20250502","분당선","대모산입구","6262","5614","20250505"
"20250502","신림선","대방","3526","2721","20250505"
"20250502","경부선","대방","10914","11785","20250505"
"20250502","경춘선","대성리","1132","3723","20250505"
"20250502","안산선","대야미","5478","4905","20250505"
"20250502","3호선","대청","11562","10693","20250505"
"20250502","3호선","대치","12841","12594","20250505"
"20250502","일산선","대화","12525","10443","20250505"
"20250502","6호선","대흥(서강대앞)","10829","11102","20250505"
"20250502","경원선","덕계","6967","6396","20250505"
"20250502","중앙선","덕소","6147","6284","20250505"
"20250502","경원선","덕정","8024","7432","20250505"
"20250502","3호선","도곡","6222","6070","20250505"
"20250502","분당선","도곡","7912","7775","20250505"
"20250502","중앙선","도농","10604","9642","20250505"
"20250502","2호선","도림천","1375","1444","20250505"
"20250502","경원선","도봉","6553","6245","20250505"
"20250502","경원선","도봉산","8840","5945","20250505"
"20250502","7호선","도봉산","9767","11324","20250505"
"20250502","중앙선","도심","2784","2208","20250505"
"20250502","경인선","도원","3625","3694","20250505"
"20250502","경인선","도화","4708","4226","20250505"
"20250502","3호선","독립문","9729","9766","20250505"
"20250502","6호선","독바위","3038","3084","20250505"
"20250502","경부선","독산","16208","16095","20250505"
"20250502","6호선","돌곶이","11834","10848","20250505"
"20250502","1호선","동대문","14271","13131","20250505"
"20250502","4호선","동대문","23893","23413","20250505"
"20250502","4호선","동대문역사문화공원(DDP)","22529","18699","20250505"
"20250502","2호선","동대문역사문화공원(DDP)","17805","20422","20250505"
"20250502","5호선","동대문역사문화공원(DDP)","3151","3477","20250505"
"20250502","3호선","동대입구","14295","16313","20250505"
"20250502","경원선","동두천","2104","2032","20250505"
"20250502","경원선","동두천중앙","3457","3388","20250505"
"20250502","1호선","동묘앞","11981","12433","20250505"
"20250502","6호선","동묘앞","10849","10411","20250505"
"20250502","경인선","동암","16670","16985","20250505"
"20250502","경인선","동인천","15000","14225","20250505"
"20250502","4호선","동작(현충원)","2569","2813","20250505"
"20250502","9호선","동작(현충원)","2512","2145","20250505"
"20250502","경부선","두정","9796","9133","20250505"
"20250502","5호선","둔촌동","13606","13544","20250505"
"20250502","9호선2~3단계","둔촌오륜","4478","4137","20250505"
"20250502","9호선","등촌","13331","12368","20250505"
"20250502","공항철도 1호선","디지털미디어시티","13430","12487","20250505"
"20250502","경의선","디지털미디어시티","2879","2730","20250505"
"20250502","6호선","디지털미디어시티","15222","15995","20250505"
"20250502","2호선","뚝섬","28753","29082","20250505"
"20250502","5호선","마곡","13129","13566","20250505"
"20250502","공항철도 1호선","마곡나루(서울식물원)","10467","10292","20250505"
"20250502","9호선","마곡나루(서울식물원)","14616","14005","20250505"
"20250502","일산선","마두","9204","9485","20250505"
"20250502","7호선","마들","14981","13731","20250505"
"20250502","경춘선","마석","5477","5381","20250505"
"20250502","5호선","마장","6575","5916","20250505"
"20250502","5호선","마천","7804","7033","20250505"
"20250502","5호선","마포","15177","15052","20250505"
"20250502","6호선","마포구청","15720","13778","20250505"
"20250502","중앙선","망우","8665","8454","20250505"
"20250502","6호선","망원","19152","20620","20250505"
"20250502","경원선","망월사","9379","9126","20250505"
"20250502","분당선","망포","15345","14816","20250505"
"20250502","분당선","매교","5848","5836","20250505"
"20250502","3호선","매봉","13221","12588","20250505"
"20250502","분당선","매탄권선","5970","5826","20250505"
"20250502","7호선","먹골","11155","11037","20250505"
"20250502","7호선","면목","16806","16049","20250505"
"20250502","4호선","명동","41614","44700","20250505"
"20250502","5호선","명일","9040","9084","20250505"
"20250502","경부선","명학","8080","7690","20250505"
"20250502","8호선","모란","5607","4727","20250505"
"20250502","분당선","모란","21365","21860","20250505"
"20250502","5호선","목동","18182","19193","20250505"
"20250502","8호선","몽촌토성(평화의문)","8110","8163","20250505"
"20250502","3호선","무악재","4470","4526","20250505"
"20250502","2호선","문래","24219","24913","20250505"
"20250502","경의선","문산","6411","6634","20250505"
"20250502","8호선","문정","19958","20448","20250505"
"20250502","분당선","미금","16854","17700","20250505"
"20250502","5호선","미사","20202","20646","20250505"
"20250502","4호선","미아(서울사이버대학)","18755","17884","20250505"
"20250502","4호선","미아사거리","29410","29391","20250505"
"20250502","안산선","반월","4986","4842","20250505"
"20250502","7호선","반포","7233","6881","20250505"
"20250502","5호선","발산","23838","24641","20250505"
"20250502","2호선","방배","18464","18857","20250505"
"20250502","5호선","방이","7571","7809","20250505"
"20250502","경원선","방학","11537","10842","20250505"
"20250502","5호선","방화","7859","7329","20250505"
"20250502","장항선","배방","1670","1697","20250505"
"20250502","경의선","백마","7924","7764","20250505"
"20250502","일산선","백석","11433","11674","20250505"
"20250502","경춘선","백양리","129","145","20250505"
"20250502","경인선","백운","7775","7374","20250505"
"20250502","6호선","버티고개","2441","2529","20250505"
"20250502","과천선","범계","31353","32356","20250505"
"20250502","경춘선","별내","2930","2579","20250505"
"20250502","경부선","병점","16601","16963","20250505"
"20250502","신림선","보라매","4774","4249","20250505"
"20250502","7호선","보라매","7052","7359","20250505"
"20250502","신림선","보라매공원","2707","2796","20250505"
"20250502","신림선","보라매병원","8030","8209","20250505"
"20250502","우이신설선","보문","2138","2070","20250505"
"20250502","6호선","보문","9198","8249","20250505"
"20250502","경원선","보산","2208","1613","20250505"
"20250502","분당선","보정","2674","2359","20250505"
"20250502","분당선","복정","8","0","20250505"
"20250502","8호선","복정","10187","8840","20250505"
"20250502","장항선","봉명","1148","1205","20250505"
"20250502","9호선2~3단계","봉은사","22464","23717","20250505"
"20250502","2호선","봉천","26295","24242","20250505"
"20250502","6호선","봉화산(서울의료원)","9081","8689","20250505"
"20250502","경인선","부개","9392","8639","20250505"
"20250502","경강선","부발","2690","2685","20250505"
"20250502","경인선","부천","35193","35909","20250505"
"20250502","서해선","부천종합운동장","2920","2563","20250505"
"20250502","경인선","부평","33958","37191","20250505"
"20250502","우이신설선","북한산보국문","7455","6802","20250505"
"20250502","우이신설선","북한산우이","3749","3688","20250505"
"20250502","6호선","불광","5653","5190","20250505"
"20250502","3호선","불광","18713","20049","20250505"
"20250502","4호선","불암산","10597","9375","20250505"
"20250502","7호선","사가정","17457","17602","20250505"
"20250502","4호선","사당","28353","25093","20250505"
"20250502","2호선","사당","44238","49265","20250505"
"20250502","경춘선","사릉","2363","2369","20250505"
"20250502","수인선","사리","6045","5023","20250505"
"20250502","9호선","사평","4519","4222","20250505"
"20250502","안산선","산본","18564","19520","20250505"
"20250502","8호선","산성","6641","6635","20250505"
"20250502","4호선","삼각지(전쟁기념관)","7152","8482","20250505"
"20250502","6호선","삼각지(전쟁기념관)","9083","8156","20250505"
"20250502","경강선","삼동","2601","2331","20250505"
"20250502","2호선","삼성(무역센터)","53727","53226","20250505"
"20250502","9호선2~3단계","삼성중앙","7460","7469","20250505"
"20250502","일산선","삼송","22356","21349","20250505"
"20250502","우이신설선","삼양","2605","2793","20250505"
"20250502","우이신설선","삼양사거리","3007","3013","20250505"
"20250502","9호선2~3단계","삼전","8578","7863","20250505"
"20250502","분당선","상갈","5579","5235","20250505"
"20250502","4호선","상계","22616","21125","20250505"
"20250502","7호선","상도","14077","13048","20250505"
"20250502","안산선","상록수","16178","16193","20250505"
"20250502","7호선","상봉","19635","19190","20250505"
"20250502","중앙선","상봉","6841","6605","20250505"
"20250502","6호선","상수","12898","14516","20250505"
"20250502","2호선","상왕십리","15663","15164","20250505"
"20250502","6호선","상월곡(한국과학기술연구원)","7119","6305","20250505"
"20250502","5호선","상일동","15546","14622","20250505"
"20250502","경춘선","상천","408","641","20250505"
"20250502","6호선","새절(신사)","13904","12851","20250505"
"20250502","신림선","샛강","3115","3767","20250505"
"20250502","9호선","샛강","6819","6592","20250505"
"20250502","경의선","서강대","2632","2546","20250505"
"20250502","5호선","서대문","20930","20651","20250505"
"20250502","경부선","서동탄","1478","1407","20250505"
"20250502","경원선","서빙고","2356","2192","20250505"
"20250502","신림선","서울대벤처타운","11388","9928","20250505"
"20250502","2호선","서울대입구(관악구청)","52763","48546","20250505"
"20250502","분당선","서울숲","15301","15986","20250505"
"20250502","1호선","서울역","79537","78997","20250505"
"20250502","경의선","서울역","3774","5082","20250505"
"20250502","공항철도 1호선","서울역","16238","14227","20250505"
"20250502","4호선","서울역","12919","25544","20250505"
"20250502","경부선","서울역","11359","5486","20250505"
"20250502","신림선","서울지방병무청","3529","3704","20250505"
"20250502","신림선","서원","3877","3252","20250505"
"20250502","경부선","서정리","9516","8602","20250505"
"20250502","2호선","서초","21332","20064","20250505"
"20250502","분당선","서현","26672","27181","20250505"
"20250502","경원선","석계","8120","9017","20250505"
"20250502","6호선","석계","13646","13576","20250505"
"20250502","경부선","석수","8511","7764","20250505"
"20250502","9호선2~3단계","석촌","10477","9649","20250505"
"20250502","8호선","석촌","9693","11350","20250505"
"20250502","9호선2~3단계","석촌고분","7557","7258","20250505"
"20250502","분당선","선릉","12119","18508","20250505"
"20250502","2호선","선릉","57110","50418","20250505"
"20250502","과천선","선바위","8040","7467","20250505"
"20250502","9호선","선유도","9120","8079","20250505"
"20250502","분당선","선정릉","7038","7271","20250505"
"20250502","9호선2~3단계","선정릉","9839","10467","20250505"
"20250502","경부선","성균관대","17119","16053","20250505"
"20250502","경강선","성남","1224","1070","20250505"
"20250502","2호선","성수","58313","64009","20250505"
"20250502","4호선","성신여대입구(돈암)","27340","26465","20250505"
"20250502","우이신설선","성신여대입구(돈암)","4455","4802","20250505"
"20250502","경부선","성환","5522","4923","20250505"
"20250502","경부선","세류","3633","3502","20250505"
"20250502","경부선","세마","3678","3428","20250505"
"20250502","경강선","세종대왕릉","411","432","20250505"
"20250502","수인선","소래포구","5887","5680","20250505"
"20250502","경인선","소사","8064","7679","20250505"
"20250502","경원선","소요산","2246","2292","20250505"
"20250502","우이신설선","솔밭공원","3002","2741","20250505"
"20250502","우이신설선","솔샘","6564","6045","20250505"
"20250502","경인선","송내","28035","28008","20250505"
"20250502","수인선","송도","3006","2631","20250505"
"20250502","5호선","송정","7173","6784","20250505"
"20250502","경부선","송탄","5365","5008","20250505"
"20250502","8호선","송파","10545","10337","20250505"
"20250502","9호선2~3단계","송파나루","6147","6436","20250505"
"20250502","분당선","수내","14061","13970","20250505"
"20250502","7호선","수락산","13679","13405","20250505"
"20250502","안산선","수리산","4989","4342","20250505"
"20250502","경의선","수색","3273","3306","20250505"
"20250502","3호선","수서","19392","19916","20250505"
"20250502","분당선","수서","17158","19414","20250505"
"20250502","경부선","수원","45677","50503","20250505"
"20250502","분당선","수원","9487","9216","20250505"
"20250502","분당선","수원시청","15408","17148","20250505"
"20250502","4호선","수유(강북구청)","39308","39376","20250505"
"20250502","8호선","수진","6435","5620","20250505"
"20250502","4호선","숙대입구(갈월)","17152","16077","20250505"
"20250502","7호선","숭실대입구(살피재)","16769","15900","20250505"
"20250502","수인선","숭의","4915","4426","20250505"
"20250502","1호선","시청","28823","29075","20250505"
"20250502","2호선","시청","29804","27394","20250505"
"20250502","분당선","신갈","5119","5098","20250505"
"20250502","5호선","신금호","6922","7303","20250505"
"20250502","경부선","신길","9379","8329","20250505"
"20250502","5호선","신길","5269","5403","20250505"
"20250502","안산선","신길온천","2321","2062","20250505"
"20250502","6호선","신내","2","0","20250505"
"20250502","경춘선","신내","3282","3053","20250505"
"20250502","9호선","신논현","33746","34891","20250505"
"20250502","2호선","신답","1705","1822","20250505"
"20250502","6호선","신당","9391","8599","20250505"
"20250502","2호선","신당","16594","17265","20250505"
"20250502","2호선","신대방","27069","25226","20250505"
"20250502","7호선","신대방삼거리","16310","15185","20250505"
"20250502","경부선","신도림","4150","4386","20250505"
"20250502","2호선","신도림","53757","52068","20250505"
"20250502","경강선","신둔도예촌","1617","1578","20250505"
"20250502","2호선","신림","60007","58338","20250505"
"20250502","신림선","신림","2606","2971","20250505"
"20250502","9호선","신목동","4620","4098","20250505"
"20250502","9호선","신반포","5179","4783","20250505"
"20250502","9호선","신방화","7432","7206","20250505"
"20250502","3호선","신사","29814","31398","20250505"
"20250502","우이신설선","신설동","2948","2705","20250505"
"20250502","2호선","신설동","4223","4077","20250505"
"20250502","1호선","신설동","15846","14773","20250505"
"20250502","4호선","신용산","21577","23679","20250505"
"20250502","중앙선","신원","339","325","20250505"
"20250502","경원선","신이문","9002","8216","20250505"
"20250502","5호선","신정(은행정)","14537","11963","20250505"
"20250502","2호선","신정네거리","11038","11402","20250505"
"20250502","장항선","신창(순천향대)","4020","2151","20250505"
"20250502","2호선","신촌","45826","45353","20250505"
"20250502","경의선","신촌","1103","1293","20250505"
"20250502","수인선","신포","2253","2308","20250505"
"20250502","7호선","신풍","12295","11239","20250505"
"20250502","8호선","신흥","6048","6131","20250505"
"20250502","4호선","쌍문","32631","30120","20250505"
"20250502","장항선","쌍용(나사렛대)","3125","2771","20250505"
"20250502","장항선","아산","5551","5577","20250505"
"20250502","중앙선","아신","653","704","20250505"
"20250502","5호선","아차산(어린이대공원후문)","17516","16983","20250505"
"20250502","2호선","아현","12406","11418","20250505"
"20250502","3호선","안국","33802","34288","20250505"
"20250502","안산선","안산","13212","13198","20250505"
"20250502","6호선","안암(고대병원앞)","17519","15700","20250505"
"20250502","경부선","안양","26392","26028","20250505"
"20250502","8호선","암사","17594","15913","20250505"
"20250502","8호선","암사역사공원","6738","5933","20250505"
"20250502","3호선","압구정","34033","36939","20250505"
"20250502","분당선","압구정로데오","21583","24441","20250505"
"20250502","5호선","애오개","6873","6553","20250505"
"20250502","경의선","야당","9058","9807","20250505"
"20250502","수인선","야목","574","462","20250505"
"20250502","분당선","야탑","26820","29008","20250505"
"20250502","3호선","약수","14370","14009","20250505"
"20250502","6호선","약수","4657","4487","20250505"
"20250502","중앙선","양수","2398","2381","20250505"
"20250502","중앙선","양원","3720","3388","20250505"
"20250502","3호선","양재(서초구청)","36409","38302","20250505"
"20250502","중앙선","양정","611","566","20250505"
"20250502","경원선","양주","8701","8326","20250505"
"20250502","2호선","양천구청","7284","7562","20250505"
"20250502","9호선","양천향교","10541","10479","20250505"
"20250502","중앙선","양평","3825","4241","20250505"
"20250502","5호선","양평","8202","7679","20250505"
"20250502","7호선","어린이대공원(세종대)","19586","19084","20250505"
"20250502","수인선","어천","1842","1703","20250505"
"20250502","9호선2~3단계","언주","10788","10793","20250505"
"20250502","5호선","여의나루","22580","24463","20250505"
"20250502","9호선","여의도","30479","28800","20250505"
"20250502","5호선","여의도","29169","31267","20250505"
"20250502","경강선","여주","4049","4315","20250505"
"20250502","경인선","역곡","29333","28500","20250505"
"20250502","2호선","역삼","44528","49630","20250505"
"20250502","6호선","역촌","4202","4843","20250505"
"20250502","수인선","연수","5617","5524","20250505"
"20250502","3호선","연신내","41764","39723","20250505"
"20250502","경원선","연천","1402","1630","20250505"
"20250502","9호선","염창","18662","17682","20250505"
"20250502","경부선","영등포","46018","46434","20250505"
"20250502","2호선","영등포구청","23178","24034","20250505"
"20250502","5호선","영등포구청","5235","5091","20250505"
"20250502","5호선","영등포시장","13203","13070","20250505"
"20250502","공항철도 1호선","영종","4905","5350","20250505"
"20250502","분당선","영통","10711","10107","20250505"
"20250502","5호선","오금","3782","3848","20250505"
"20250502","3호선","오금","6671","5957","20250505"
"20250502","경인선","오류동","12509","11379","20250505"
"20250502","분당선","오리","11593","9860","20250505"
"20250502","5호선","오목교(목동운동장앞)","23487","24784","20250505"
"20250502","수인선","오목천","5232","4294","20250505"
"20250502","중앙선","오빈","336","357","20250505"
"20250502","경부선","오산","11637","12049","20250505"
"20250502","경부선","오산대","4305","4087","20250505"
"20250502","안산선","오이도","9543","9907","20250505"
"20250502","3호선","옥수","9823","9979","20250505"
"20250502","경원선","옥수","80","42","20250505"
"20250502","경인선","온수(성공회대입구)","7338","6837","20250505"
"20250502","7호선","온수(성공회대입구)","10497","9493","20250505"
"20250502","장항선","온양온천","5726","6038","20250505"
"20250502","5호선","올림픽공원(한국체대)","5879","5167","20250505"
"20250502","9호선2~3단계","올림픽공원(한국체대)","10085","10414","20250505"
"20250502","5호선","왕십리(성동구청)","4776","5577","20250505"
"20250502","경원선","왕십리(성동구청)","18827","18132","20250505"
"20250502","2호선","왕십리(성동구청)","18771","16768","20250505"
"20250502","경원선","외대앞","12764","11715","20250505"
"20250502","2호선","용답","3455","3313","20250505"
"20250502","2호선","용두(동대문구청)","2838","2734","20250505"
"20250502","7호선","용마산(용마폭포공원)","6183","5929","20250505"
"20250502","중앙선","용문","2370","2638","20250505"
"20250502","경부선","용산","48036","51901","20250505"
"20250502","5호선","우장산","16427","16010","20250505"
"20250502","중앙선","운길산","1023","1029","20250505"
"20250502","공항철도 1호선","운서","10961","11211","20250505"
"20250502","경의선","운정","7455","6956","20250505"
"20250502","경의선","운천","4","5","20250505"
"20250502","일산선","원당","12897","12334","20250505"
"20250502","중앙선","원덕","426","473","20250505"
"20250502","수인선","원인재","5112","5196","20250505"
"20250502","서해선","원종","5614","5518","20250505"
"20250502","일산선","원흥","12393","11553","20250505"
"20250502","경원선","월계","8267","7503","20250505"
"20250502","6호선","월곡(동덕여대)","13312","12446","20250505"
"20250502","수인선","월곶","3240","2986","20250505"
"20250502","6호선","월드컵경기장(성산)","6144","6289","20250505"
"20250502","경의선","월롱","1886","1697","20250505"
"20250502","2호선","을지로3가","27575","28755","20250505"
"20250502","3호선","을지로3가","13983","13958","20250505"
"20250502","5호선","을지로4가","7483","7380","20250505"
"20250502","2호선","을지로4가","16568","16831","20250505"
"20250502","2호선","을지로입구","53964","54583","20250505"
"20250502","경원선","응봉","2157","1837","20250505"
"20250502","6호선","응암","20021","19534","20250505"
"20250502","경부선","의왕","9515","9118","20250505"
"20250502","경원선","의정부","22325","23287","20250505"
"20250502","2호선","이대","21162","21729","20250505"
"20250502","분당선","이매","6210","5652","20250505"
"20250502","경강선","이매","1125","1005","20250505"
"20250502","7호선","이수","17833","17286","20250505"
"20250502","경강선","이천","3482","4074","20250505"
"20250502","경원선","이촌(국립중앙박물관)","4720","3603","20250505"
"20250502","4호선","이촌(국립중앙박물관)","11350","12419","20250505"
"20250502","6호선","이태원","14596","19655","20250505"
"20250502","과천선","인덕원","25381","25605","20250505"
"20250502","경인선","인천","5317","4289","20250505"
"20250502","수인선","인천","1554","2322","20250505"
"20250502","공항철도 1호선","인천공항1터미널","16707","15494","20250505"
"20250502","공항철도 1호선","인천공항2터미널","8459","6863","20250505"
"20250502","수인선","인천논현","6263","6498","20250505"
"20250502","수인선","인하대","9168","8065","20250505"
"20250502","경의선","일산","11592","11445","20250505"
"20250502","3호선","일원","12021","11227","20250505"
"20250502","경의선","임진강","23","15","20250505"
"20250502","7호선","자양(뚝섬한강공원)","14793","14082","20250505"
"20250502","2호선","잠실(송파구청)","102915","102625","20250505"
"20250502","8호선","잠실(송파구청)","22352","26296","20250505"
"20250502","2호선","잠실나루","16298","15852","20250505"
"20250502","2호선","잠실새내","27375","27819","20250505"
"20250502","3호선","잠원","5772","5334","20250505"
"20250502","7호선","장승배기","10062","9641","20250505"
"20250502","7호선","장암","2967","1445","20250505"
"20250502","8호선","장지","17995","16659","20250505"
"20250502","5호선","장한평","20932","20392","20250505"
"20250502","경원선","전곡","1805","1888","20250505"
"20250502","우이신설선","정릉","5391","4676","20250505"
"20250502","일산선","정발산","11316","11944","20250505"
"20250502","과천선","정부과천청사","13319","13654","20250505"
"20250502","안산선","정왕","13119","11748","20250505"
"20250502","분당선","정자","18233","19353","20250505"
"20250502","1호선","제기동","19731","20246","20250505"
"20250502","경인선","제물포","12297","11512","20250505"
"20250502","1호선","종각","39593","38637","20250505"
"20250502","5호선","종로3가","20500","21695","20250505"
"20250502","3호선","종로3가","12768","15599","20250505"
"20250502","1호선","종로3가","29956","27082","20250505"
"20250502","1호선","종로5가","26702","25952","20250505"
"20250502","2호선","종합운동장","21507","23945","20250505"
"20250502","9호선2~3단계","종합운동장","5593","5573","20250505"
"20250502","경인선","주안","21319","18472","20250505"
"20250502","일산선","주엽","10647","10662","20250505"
"20250502","분당선","죽전","15301","16522","20250505"
"20250502","7호선","중계","15893","14060","20250505"
"20250502","7호선","중곡","11577","10604","20250505"
"20250502","경인선","중동","9871","9133","20250505"
"20250502","중앙선","중랑","6197","5878","20250505"
"20250502","안산선","중앙","22162","23962","20250505"
"20250502","9호선2~3단계","중앙보훈병원","12541","10969","20250505"
"20250502","7호선","중화","11460","11168","20250505"
"20250502","9호선","증미","7477","6915","20250505"
"20250502","6호선","증산(명지대앞)","10376","10239","20250505"
"20250502","3호선","지축","8293","8309","20250505"
"20250502","일산선","지축","2","0","20250505"
"20250502","중앙선","지평","97","86","20250505"
"20250502","경원선","지행","7790","7859","20250505"
"20250502","경부선","직산","1202","1161","20250505"
"20250502","경부선","진위","1727","1509","20250505"
"20250502","4호선","창동","31033","32938","20250505"
"20250502","경원선","창동","5","0","20250505"
"20250502","6호선","창신","3973","3377","20250505"
"20250502","경춘선","천마산","1892","1803","20250505"
"20250502","경부선","천안","8996","9050","20250505"
"20250502","7호선","천왕","12450","11853","20250505"
"20250502","8호선","천호(풍납토성)","18837","21556","20250505"
"20250502","5호선","천호(풍납토성)","22811","22334","20250505"
"20250502","7호선","철산","22629","23405","20250505"
"20250502","6호선","청구","4547","4246","20250505"
"20250502","5호선","청구","4096","3968","20250505"
"20250502","7호선","청담","18509","19890","20250505"
"20250502","공항철도 1호선","청라국제도시","8237","7670","20250505"
"20250502","1호선","청량리(서울시립대입구)","26078","25984","20250505"
"20250502","경원선","청량리(서울시립대입구)","21230","22039","20250505"
"20250502","분당선","청명","5031","4805","20250505"
"20250502","경원선","청산","173","169","20250505"
"20250502","경춘선","청평","2377","2818","20250505"
"20250502","경강선","초월","4184","3949","20250505"
"20250502","안산선","초지","5660","5832","20250505"
"20250502","4호선","총신대입구(이수)","21551","23368","20250505"
"20250502","경춘선","춘천","2716","2113","20250505"
"20250502","3호선","충무로","7","0","20250505"
"20250502","4호선","충무로","34959","35845","20250505"
"20250502","2호선","충정로(경기대입구)","10349","10847","20250505"
"20250502","5호선","충정로(경기대입구)","4735","4767","20250505"
"20250502","경의선","탄현","8499","8298","20250505"
"20250502","장항선","탕정","2487","2210","20250505"
"20250502","7호선","태릉입구","9779","9174","20250505"
"20250502","6호선","태릉입구","6786","7186","20250505"
"20250502","분당선","태평","14248","13671","20250505"
"20250502","경춘선","퇴계원","3832","3413","20250505"
"20250502","경의선","파주","1474","1112","20250505"
"20250502","경강선","판교","6215","5633","20250505"
"20250502","중앙선","팔당","1030","1179","20250505"
"20250502","경춘선","평내호평","7497","7487","20250505"
"20250502","과천선","평촌","18036","17098","20250505"
"20250502","경부선","평택","16371","15928","20250505"
"20250502","경부선","평택지제","4609","4849","20250505"
"20250502","경의선","풍산","6921","6601","20250505"
"20250502","7호선","하계","20189","18486","20250505"
"20250502","5호선","하남검단산","7548","7219","20250505"
"20250502","5호선","하남시청(덕풍?신장)","10110","9649","20250505"
"20250502","5호선","하남풍산","4994","5012","20250505"
"20250502","7호선","학동","21571","22197","20250505"
"20250502","3호선","학여울","1992","2017","20250505"
"20250502","6호선","한강진","11428","14059","20250505"
"20250502","경의선","한국항공대","3393","3136","20250505"
"20250502","경원선","한남","3981","3976","20250505"
"20250502","안산선","한대앞","11881","11352","20250505"
"20250502","4호선","한성대입구(삼선교)","17734","16927","20250505"
"20250502","9호선2~3단계","한성백제","3288","2816","20250505"
"20250502","2호선","한양대","15103","15675","20250505"
"20250502","분당선","한티","16065","16575","20250505"
"20250502","2호선","합정","34743","39204","20250505"
"20250502","6호선","합정","15090","15071","20250505"
"20250502","5호선","행당","8689","7478","20250505"
"20250502","경의선","행신","8300","8416","20250505"
"20250502","4호선","혜화","47351","43658","20250505"
"20250502","수인선","호구포","3962","4020","20250505"
"20250502","공항철도 1호선","홍대입구","18844","18255","20250505"
"20250502","경의선","홍대입구","2804","3444","20250505"
"20250502","2호선","홍대입구","91244","101937","20250505"
"20250502","3호선","홍제","20151","18934","20250505"
"20250502","우이신설선","화계","4181","3900","20250505"
"20250502","5호선","화곡","31291","28760","20250505"
"20250502","6호선","화랑대(서울여대입구)","12650","10169","20250505"
"20250502","경부선","화서","12852","12595","20250505"
"20250502","일산선","화정","20302","20841","20250505"
"20250502","중앙선","회기","32821","28539","20250505"
"20250502","경원선","회룡","14650","14545","20250505"
"20250502","4호선","회현(남대문시장)","33183","34622","20250505"
"20250502","6호선","효창공원앞","8113","7444","20250505"
"20250502","경의선","효창공원앞","3376","3773","20250505"
"20250502","9호선","흑석(중앙대입구)","11358","11115","20250505"
"20250501","우이신설선","4.19민주묘지","4204","3917","20250504"
